Date,Customer_id,customer_name,region,country,salesperson,quantity_sold,total_price,discount_applied,order_date,order_status
2024-04-25,0cafb8b0-0d9e-4bf8-8788-0058e3848e3f,"Molly Page",Australia,Djibouti,"Karen Holmes",3,1488.09,13.66,2022-08-22,Canceled
2023-07-08,49648067-631b-414d-98b4-c6cdaf28e056,"Dana Chapman","North America",Belarus,"Jennifer Dawson",1,370.35,4.41,2024-12-10,Pending
2022-03-31,0d666015-4aab-4ad6-a18f-c3d6f61def23,"Wesley Peck",Australia,Turkey,"Melissa Lopez",7,1898.33,4.71,2022-03-10,Completed
2024-03-25,db13106d-7c4e-400b-b382-0aba9fc3e45b,"Tamara Reynolds","South America",Niger,"Barry Barajas",1,341.52,39.08,2023-03-02,Completed
2023-01-24,d92d062b-11ca-44de-bbe5-b2e1693cc903,"Stacy Woods",Australia,Kiribati,"Teresa Villanueva",1,410.65,11.56,2022-08-17,Canceled
2024-11-15,7602f907-698a-4e56-bb23-0f692af14a5c,"Deanna White",Africa,Gibraltar,"Jacqueline Martin",4,851,2.93,2023-12-28,Completed
2023-12-05,81aa144f-d83d-461f-9216-e15497503e73,"Richard Green",Africa,"Netherlands Antilles","Heidi Burke",6,497.64,26.52,2024-05-09,Refunded
2024-11-06,623cad80-c78c-462a-ab6c-3d4ec5d38f44,"Katherine Morris",Africa,Montenegro,"Rickey Cook",7,2701.09,1.62,2024-10-30,Pending
2025-01-19,b2f7458b-12e3-48da-bb23-d137a3415b49,"Mrs. Allison Spence",Australia,"San Marino","Robin Silva",7,3296.51,7.43,2024-01-26,Completed
2023-01-27,5419d571-4ca7-4991-8ff6-4b35b69f0d51,"Tammy Davis","North America","Holy See (Vatican City State)","Victoria Castillo",9,2970.72,47.74,2023-08-05,Pending
2022-10-19,5419d571-4ca7-4991-8ff6-4b35b69f0d51,"Tammy Davis","North America","Holy See (Vatican City State)","David Davis",3,423.03,13.69,2023-08-05,Completed
2024-09-03,7b0f2d08-f245-45e3-ac6f-e3888e60cf95,"Susan Francis",Australia,Croatia,"Alicia Rivera",6,2906.34,49.19,2023-04-01,Completed
2024-04-06,7b0f2d08-f245-45e3-ac6f-e3888e60cf95,"Susan Francis",Australia,Croatia,"Christopher Nolan",3,336.06,7,2023-04-01,Completed
2024-10-29,355a6175-9c0c-4883-9820-b2382cebfcfa,"Bobby Thomas","South America","United States of America","Courtney Simon",8,3988,0.84,2023-06-28,Completed
2023-08-30,355a6175-9c0c-4883-9820-b2382cebfcfa,"Bobby Thomas","South America","United States of America","Jonathan Williams",7,156.87,2.5,2023-06-28,Canceled
2024-10-13,db92e269-91b1-413d-9780-7b770136cf02,"Eric Bryant",Asia,"United States Minor Outlying Islands","Michael Miller PhD",7,486.71,48.81,2024-10-12,Pending
2023-11-17,61c5a764-adf2-4907-b6e2-ab8f89326c45,"Cody Lee",Asia,Guyana,"Amy Johnson",5,127.8,45.33,2023-12-01,Refunded
2023-09-17,8bea9186-1b1e-4455-b1ce-eac2c0880760,"Carolyn Bryant","South America",Poland,"Nicholas Nguyen",1,76.75,26.72,2023-05-06,Completed
2024-04-02,381f57c9-ba4a-41af-8d06-b9b0d7243ede,"Vanessa Boyd",Africa,"Heard Island and McDonald Islands","Michael Vasquez",1,473.26,12.35,2023-05-07,Completed
2022-12-02,7e8b84a6-4437-4bbe-a3ce-89a01fbd28d2,"Elizabeth Lopez","South America","Costa Rica","Jeffrey Fernandez DDS",8,3335.28,44.94,2023-10-18,Completed
2022-12-15,e8033613-7fa9-4977-8f03-1b1fd81c8c38,"Gabriel Mann",Australia,Uruguay,"Andrea Vaughn",1,6.14,11.97,2022-04-24,Pending
2025-02-02,0d0225cc-ae09-46f7-b226-c7cf409db16c,"Jesse Medina",Australia,"Central African Republic","Brian Trevino",8,3575.36,37.38,2023-12-30,Canceled
2023-06-20,ef5e8311-3113-484a-8633-9334a2eae959,"Frank Miller",Australia,Armenia,"Stephanie Sanchez",8,1145.52,17.7,2023-02-01,Completed
2023-10-26,3c139fd3-5d88-4127-a1e7-9ff20df8be70,"Willie Rojas","South America",Philippines,"Jeremy Allen",7,2664.34,0.28,2022-06-05,Refunded
2023-05-22,3c139fd3-5d88-4127-a1e7-9ff20df8be70,"Willie Rojas","South America",Philippines,"Dennis Rubio",6,134.7,39.11,2022-06-05,Pending
2022-12-02,0f90fad5-dcdc-41a9-bc6c-c157efdfd7c4,"Alyssa Gonzalez",Asia,Congo,"Vincent Glass",7,2052.96,37.24,2022-09-02,Refunded
2022-11-30,bc772af0-ff00-4ba7-a129-c81e7037c150,"Ronald Johnson",Africa,Guam,"Alejandra Dixon",4,1959.12,15.46,2022-10-23,Pending
2024-05-23,7877ee12-7530-4a8d-adfe-2bec7d8df59f,"Jennifer Harris","South America",Kenya,"Rebecca Hunter",10,2388.9,10.05,2023-09-13,Refunded
2024-07-18,e5fb35fc-40f0-4a45-80e2-d99fa742df2d,"Edward Ewing",Europe,Ethiopia,"Isaac Kelly",7,3132.92,14.48,2023-04-27,Canceled
2022-10-08,e1f6db5c-326e-4d53-a98a-7b74d2844bdc,"Frank Ellis","South America",Gibraltar,"Gary King",2,338.94,45.07,2022-12-14,Completed
2025-01-09,68e881ef-2925-46a5-9984-3259a5c42de3,"Christian Sawyer",Africa,Uzbekistan,"Ricky Wilkinson",2,203.6,28.27,2022-06-20,Refunded
2023-09-01,400f5066-ce6c-4bdf-89aa-087f8ca13a8a,"Bill Williams",Asia,"Norfolk Island","Tony Garcia",1,255.33,4.69,2022-06-26,Pending
2022-05-29,2960b382-7e1f-41fa-aa08-397baa6bd518,"Mario Lamb",Australia,Ireland,"Nicole Thomas",4,264,11.95,2024-12-21,Pending
2023-10-13,d9ce7c3f-1b76-4a14-955c-c8da929f3d28,"David Holmes",Asia,Mayotte,"Erica Gregory",6,317.52,28.22,2024-03-12,Completed
2023-01-08,d712a711-a90f-4045-9f3e-7b27599132b2,"Kayla Lowery","North America",Serbia,"Henry Beasley",3,1141.59,12.2,2024-11-17,Pending
2023-02-13,d712a711-a90f-4045-9f3e-7b27599132b2,"Kayla Lowery","North America",Serbia,"Colleen Burgess",9,3270.6,40.53,2024-11-17,Canceled
2023-05-08,d712a711-a90f-4045-9f3e-7b27599132b2,"Kayla Lowery","North America",Serbia,"Frank Pena",8,269.52,0.26,2024-11-17,Refunded
2024-09-28,a4bec865-25f0-4552-897e-8100cd15fe1a,"Derek Lee",Australia,"Cocos (Keeling) Islands","Jacob Mcbride",7,2464.21,20.75,2023-08-26,Refunded
2024-01-12,bbc9e8f7-b0b2-4ac7-87b1-bf7813ba6b77,"Mrs. Brianna Knapp",Asia,Qatar,"Jessica Reed",4,1236,46.47,2024-05-05,Canceled
2024-01-16,b7efa657-6160-4010-962a-def97c957c2b,"Jasmine May",Africa,Vanuatu,"Jennifer Jones",2,877.96,4.79,2023-02-08,Refunded
2022-08-10,4cd55640-d436-4150-a035-127a9d2c888a,"Cynthia Kent",Asia,Ireland,"Joseph Campbell",2,358.06,32.08,2022-03-13,Canceled
2024-09-30,43edfb29-c88b-4217-8e6d-882f9cac2921,"Kimberly Gonzalez",Australia,Andorra,"Troy Roberts",8,3767.44,22.51,2022-06-20,Completed
2023-07-05,2e0e5f56-48c2-465f-b1ff-68110ed0d41d,"Julie Olson",Africa,Maldives,"Kevin Petersen",8,309.84,33.93,2025-02-15,Pending
2024-01-24,a1533316-b21e-4924-8c53-ba82d6db6e44,"Anthony Johnson",Australia,"United States of America","Samantha Lewis",2,77.46,2.81,2023-05-20,Pending
2022-11-15,a1533316-b21e-4924-8c53-ba82d6db6e44,"Anthony Johnson",Australia,"United States of America","Lauren Jones",7,3419.15,19.33,2023-05-20,Canceled
2023-04-01,2bbc532a-0399-4f7e-a88c-32a534c6130d,"Willie Cook",Europe,Uganda,"Jason Arnold",9,1243.35,7.4,2022-12-20,Pending
2022-07-04,786e9f31-f66e-4799-aa4b-c8ae661ba60a,"Tiffany Wyatt","North America",Burundi,"Emily White",5,2334,8.68,2022-09-28,Refunded
2024-11-08,5201ba2a-ebd5-4c00-90d6-8293fb6925a0,"Michael Ibarra",Asia,"Brunei Darussalam","Jerry Brown",6,1613.4,8.6,2022-04-23,Canceled
2023-05-31,5201ba2a-ebd5-4c00-90d6-8293fb6925a0,"Michael Ibarra",Asia,"Brunei Darussalam","Monica Foster MD",9,241.38,33.44,2022-04-23,Canceled
2024-12-09,8fce01cd-5264-4fa6-a561-0b2d8efd0b18,"Melissa Mack",Australia,India,"Kyle Reed",4,1826.32,7.04,2024-12-08,Refunded
2022-05-15,5ceacc95-d81b-4229-b6ae-dea9565558d3,"Amanda Bennett",Australia,Malta,"James Walker",9,1670.31,36.96,2023-09-29,Completed
2022-08-26,9ee42951-bacd-42ef-b644-8ba339f33619,"Joanna Townsend",Australia,Bahamas,"Dustin Davis",8,1083.76,32.1,2024-09-09,Canceled
2023-09-01,400f5066-ce6c-4bdf-89aa-087f8ca13a8a,"Bill Williams",Asia,"Norfolk Island","Tony Garcia",1,255.33,4.69,2022-03-02,Pending
2024-05-11,28c3d39f-c62a-4ff0-9054-29523a06f4b6,"Justin Harmon","South America",Denmark,"Karen Stanley",7,1797.6,38.07,2024-05-30,Completed
2022-05-11,27fba00d-4210-4cd3-9813-22ad3ba3a7d9,"Jeffrey Parker",Africa,Latvia,"Herbert Baker",3,1279.32,42.53,2022-12-19,Completed
2022-12-28,21478eb6-11c6-4c2d-a6a9-e56216db7c1d,"James Mullen",Europe,Switzerland,"Jason Buchanan",2,273.52,9.34,2023-09-18,Pending
2023-07-07,21478eb6-11c6-4c2d-a6a9-e56216db7c1d,"James Mullen",Europe,Switzerland,"Jonathan Fleming",1,469.86,23.79,2023-09-18,Canceled
2025-02-22,9f319b10-68d7-4c55-8f69-020ac9815599,"Aimee Harper",Asia,Andorra,"Blake Blair",7,2009.63,1.5,2023-08-06,Pending
2024-10-19,bc55b8fc-31cf-4f96-8245-3cab21975e06,"Kristine Krueger",Africa,Jordan,"Alice Perry",6,331.68,21.23,2024-10-25,Completed
2023-11-05,8c8c3d94-40fa-4f01-8f6e-9d19b772a053,"Nicholas Williamson",Europe,Spain,"Olivia Bolton",3,1444.23,39.35,2023-07-16,Canceled
2022-10-27,3e3b7fc7-1ca9-48f9-9096-2eee10794e6f,"Sierra Newton",Australia,Indonesia,"Johnathan Burns",2,915.74,22.37,2024-11-16,Completed
2023-01-31,ec3f158d-7f32-460c-be0c-41c71f92955b,"Luis Rivera",Africa,"San Marino","Mrs. Angelica Shelton MD",4,1201.96,11.01,2024-01-23,Refunded
2022-02-28,732465c9-8990-40fd-a1ac-851b5a7882e6,"Shannon Rodriguez",Europe,"French Polynesia","Christopher Bryant",8,627.6,26.33,2024-12-26,Refunded
2024-09-19,a31b49b9-c162-4543-be60-0d8f00fcd184,"Ryan Myers",Europe,Fiji,"Collin Williams",6,1553.58,36.21,2024-06-26,Completed
2024-02-11,8845247b-a2cb-42b6-a321-e9da331c79ea,"Robert Martinez",Europe,Timor-Leste,"Stephen Harmon",9,3423.51,9.83,2023-10-05,Completed
2024-02-28,59f4dc0e-c85f-484f-ba86-672662c4aed4,"Michael Sanford",Asia,Israel,"Kevin Monroe PhD",1,257.02,2.75,2023-08-29,Completed
2024-11-17,93abcbf5-a84a-4f54-865f-92ecc91ffdb3,"Steven Higgins",Europe,Gambia,"Andrew Alvarado",7,3232.67,29.39,2022-09-17,Completed
2024-07-07,ebe24d70-3053-4849-a44a-402dc51f729a,"Mackenzie Duran","South America","Czech Republic","Melissa Hudson",2,440.6,32.19,2024-03-05,Refunded
2024-10-11,ceef2f56-2585-4c01-835b-c0c356216bba,"Danny Gilbert",Australia,"Slovakia (Slovak Republic)","Erica Fuller",1,308.11,45.36,2022-05-02,Canceled
2024-07-23,0a137e3c-b1cb-4caf-8748-bec536784433,"Mary Lopez","South America",Mauritius,"Mr. Steven Jacobson",7,3401.79,4.31,2022-07-20,Pending
2023-12-10,c2f131d9-ea35-42af-aeb9-62a08feb913c,"Natasha Stewart","South America",Bhutan,"Anthony Richardson",1,316.91,34.23,2024-09-02,Pending
2023-06-05,e03ecdc8-e489-4dd2-b6cf-70f47653e0a5,"Harold Clay","South America",Ireland,"Mary Miller",5,467,16.24,2022-08-17,Canceled
2022-06-20,04ba12f9-6479-42f3-a070-406655995baa,"Micheal Spence",Africa,"Cook Islands","Denise Miller",7,3410.47,41.64,2024-07-10,Completed
2024-02-18,456f3732-db14-4fc8-8f10-28d8b5dfc86c,"Penny Sheppard",Australia,Aruba,"William Thomas",8,2341.44,29.13,2024-06-01,Refunded
2023-07-09,f6a37899-0da3-48f8-a51f-8fa1d2c8f64b,"Brett Keller","North America","Marshall Islands","Crystal Hampton",3,1203.57,42.22,2023-06-25,Refunded
2023-10-16,7179977f-b440-4a43-9af4-58a3abeb840c,"Catherine Evans","North America",Nicaragua,"Jerry Webster",8,1104.08,9.6,2023-12-09,Refunded
2023-02-26,eb437700-cff0-44c9-b192-e8edd63ccc81,"Ian Flores","North America",Reunion,"Christina Perez",4,1244.28,1.26,2023-07-02,Completed
2023-02-04,3347651e-666b-4c5d-a008-b84f99dd9132,"Courtney Sullivan","South America",Gabon,"Micheal Ware",1,198.13,17.98,2023-02-19,Pending
2023-12-09,917600dc-9107-44b3-9456-45a153e4877d,"James Rollins","North America","Saint Vincent and the Grenadines","William Cain",10,784.5,44.14,2024-05-18,Refunded
2024-08-15,08946abf-42d1-45b0-9dfa-b8ca832bbf66,"Jonathan Willis",Europe,"Syrian Arab Republic","Robert Pierce",10,4389.8,20.64,2023-10-29,Canceled
2023-09-01,400f5066-ce6c-4bdf-89aa-087f8ca13a8a,"Bill Williams",Asia,"Norfolk Island","Tony Garcia",1,255.33,4.69,2024-12-03,Pending
2023-01-30,fcea09d8-ba95-45b0-a07e-b3d0074c77e7,"Ethan Dillon","South America",Finland,"Andre Anderson",9,3328.74,0.32,2022-04-10,Canceled
2024-07-14,65bcf8dc-9011-40fe-9f36-806115689d5e,"Daniel Wilson","South America",Australia,"Teresa Zuniga",5,171.45,14.77,2022-04-20,Canceled
2023-06-13,fd5ebdf9-091b-488b-87ce-b38c614470bd,"Matthew Watkins","North America","Svalbard & Jan Mayen Islands","Victoria Jackson",8,754,8.62,2025-02-06,Completed
2023-09-26,fd5ebdf9-091b-488b-87ce-b38c614470bd,"Matthew Watkins","North America","Svalbard & Jan Mayen Islands","Kelsey Foster",7,2362.36,8.22,2025-02-06,Refunded
2024-01-31,ccd9e6c4-af0f-4ec8-940b-a7b29f058567,"James Gardner","South America","British Indian Ocean Territory (Chagos Archipelago)","Ann Olson",6,1553.58,7.73,2024-09-15,Refunded
2024-10-15,a6cd55b6-e327-45a8-99bb-58dfed09017b,"Kelly Watts",Asia,Iceland,"Wendy Sellers",7,199.64,32.39,2024-09-24,Pending
2024-11-06,623cad80-c78c-462a-ab6c-3d4ec5d38f44,"Katherine Morris",Africa,Montenegro,"Rickey Cook",7,2701.09,1.62,2022-11-27,Pending
2023-09-16,4338d275-9ee4-4261-acff-3f23e254cbcc,"Jennifer Thomas",Africa,Guam,"Michael Jones",7,3230.29,46.21,2022-03-12,Completed
2024-03-30,a667db4a-bdf0-4e71-a40f-cf54527a16f7,"Jacob Pace","South America",Vietnam,"David Ho",3,267.78,0,2023-12-24,Pending
2022-06-08,a667db4a-bdf0-4e71-a40f-cf54527a16f7,"Jacob Pace","South America",Vietnam,"Justin Hart",2,59.02,16.28,2023-12-24,Pending
2024-03-22,6f32f60c-2636-46c6-a1bb-a91cd00b514a,"Robert Cervantes",Africa,"Saint Helena","Charles Turner",9,3287.61,42.91,2022-08-27,Pending
2024-07-19,de798c2e-f3a2-4b1f-9c5e-c644d2171483,"Ivan Carter",Australia,Comoros,"Patrick Welch",4,483,29.67,2023-08-03,Pending
2024-05-29,24ec9781-c817-44ee-9d32-ec8924a43d0e,"Haley Williams",Asia,"Antigua and Barbuda","Isaiah Lopez",3,878.04,23.23,2023-07-14,Pending
2022-06-21,4b6896b4-b586-4842-877d-5a6606f3d365,"Monica Smith",Asia,Denmark,"Anthony Shannon",6,2465.52,13.95,2024-05-20,Canceled
2024-06-16,a5f455aa-2bd7-47b1-bd66-353ff4164370,"Samuel Weeks",Asia,Kiribati,"Cindy Page",8,3520.64,49.35,2023-10-04,Canceled
2023-08-10,ce97d5fc-2e99-4322-8c4f-a74a272b543a,"Jacqueline Eaton",Europe,Guadeloupe,"Eric Gallagher",6,36.84,1.25,2024-05-22,Canceled
2022-04-05,1b186bce-87b2-4b8c-9c3e-316cf93fd143,"Aaron Bowman",Asia,Kiribati,"Mary Collins",2,534.6,25.35,2024-10-26,Refunded
2022-04-25,a1a7b6c0-696b-4665-824a-ab7d745fa8d7,"Calvin Holmes",Europe,Bulgaria,"Michael Dennis",6,586.08,18,2022-07-22,Canceled
2022-09-02,c958611e-cf5b-4184-8df1-e0f801ecb265,"Tammy Carrillo",Asia,Armenia,"Michael Johnson",3,1430.1,28.33,2024-11-18,Pending
2022-04-13,f309fc05-b801-4df6-b66f-703708435e55,"Julia Fleming","North America",Kenya,"Brandon Berry",9,3599.37,33.96,2024-01-30,Canceled
2022-05-09,f309fc05-b801-4df6-b66f-703708435e55,"Julia Fleming","North America",Kenya,"Lisa Buckley",1,77.7,38.97,2024-01-30,Refunded
2024-07-21,71b68417-b505-4d58-9bf7-280b4a630509,"Donna Henderson",Asia,Senegal,"Dr. Connie Clark",9,3322.89,44.75,2024-10-05,Completed
2022-04-08,2dee00f2-5c0f-4c83-b690-5ae6e7a0fbf2,"Jesse Bennett","South America",China,"Valerie Garcia",4,134.76,31.09,2023-12-11,Completed
2024-05-25,2dee00f2-5c0f-4c83-b690-5ae6e7a0fbf2,"Jesse Bennett","South America",China,"Nathan Bowers",7,1368.01,32,2023-12-11,Pending
2022-03-06,49794394-58d7-4765-ae49-a416a57ece01,"Kevin Smith",Europe,Niger,"Maria Murphy",10,3159.8,7.7,2024-04-10,Pending
2023-07-06,469fc49f-fd9b-4af1-a81a-a85717abfbd9,"Nicholas Blackburn",Australia,Guinea-Bissau,"Brenda Alexander",2,920.88,12.41,2025-02-14,Completed
2024-01-04,03f9474c-7e89-4e83-849b-6a30fcfdb3e2,"Evan Sanders",Europe,Gibraltar,"Bonnie Watson",9,781.02,32.57,2024-12-07,Canceled
2024-03-30,03f9474c-7e89-4e83-849b-6a30fcfdb3e2,"Evan Sanders",Europe,Gibraltar,"Margaret Mcgee",10,2573.7,31.71,2024-12-07,Completed
2022-11-13,2d0c3135-4312-42f0-ae58-c96cd04baf46,"Anita Marquez",Africa,Hungary,"Thomas Park",9,1665,29.69,2025-01-05,Refunded
2023-06-21,fc3eaa8f-ce03-4603-9a0f-cbf2d87af854,"Eric Christensen DDS",Africa,Finland,"Danielle Andrews",1,434.69,18.05,2022-12-28,Refunded
2022-12-02,03329f6c-ff35-4794-b903-7b34b0d1edff,"Sonya Fisher",Asia,Seychelles,"Lisa Kennedy",5,96.85,13.64,2022-05-28,Canceled
2023-08-09,4a1767e2-1e3c-4da3-8b46-3fb253f26b2d,"James Joseph",Asia,"Hong Kong","John Bowman",9,2209.59,9.21,2022-08-31,Canceled
2022-03-29,aae5e62d-eefa-4131-afc0-139d4507aace,"Michelle Young",Europe,Algeria,"William Harris",6,1729.08,2.76,2022-07-08,Canceled
2024-11-02,9da739c1-b60a-4c68-ad55-3ac29cc76818,"Erin Armstrong",Africa,Denmark,"Rebecca Williamson",6,2218.56,2.65,2024-02-23,Completed
2022-03-12,9da739c1-b60a-4c68-ad55-3ac29cc76818,"Erin Armstrong",Africa,Denmark,"Jeremy Silva",3,527.91,15.22,2024-02-23,Pending
2023-08-06,f9391ff3-541e-4676-8c52-580af1f9dbad,"Sean Gordon",Europe,"Faroe Islands","George Wilson",10,3806.2,36.15,2023-08-30,Canceled
2024-02-29,c67fdb59-f77e-4586-9613-7ae073085827,"Brandon Zavala",Australia,"Saint Lucia","Charles Green",2,942.5,35.61,2024-07-02,Completed
2023-11-26,b58ea2af-9424-433c-b495-1d7ebfd8fbd0,"Nicole Evans","North America",Madagascar,"Johnny White",6,2243.88,11.97,2023-09-01,Canceled
2023-11-17,9b2eba6c-803e-4c27-8e3d-156c32e60e50,"Joshua Brooks","North America",Gabon,"Erin Rubio",5,1486.3,30.49,2024-10-06,Completed
2023-02-08,ae7a8c4c-957a-48aa-aed3-17b547cbf88a,"Lisa Alvarez",Australia,Oman,"Gregory Skinner",6,2407.08,33.66,2024-09-02,Canceled
2022-09-09,e2b3b230-2e61-402f-b520-91de91b42b30,"William Pruitt",Africa,Haiti,"Susan White",7,2113.44,37.62,2022-12-07,Completed
2025-01-12,a7e7b681-61cf-4f90-9485-8520371b27ed,"Jose Oneal","South America",Kenya,"Russell Harvey Jr.",4,1560.56,29.79,2025-01-01,Canceled
2023-04-19,a7e7b681-61cf-4f90-9485-8520371b27ed,"Jose Oneal","South America",Kenya,"William Morgan",10,3500,18.77,2025-01-01,Refunded
2024-10-13,c4b927b5-8f9f-4f91-9fc3-d86d2db290ee,"Michael Garcia",Africa,Afghanistan,"Christina Colon",7,2669.45,39.84,2024-09-04,Pending
2023-03-15,7d4457e3-f4d7-43ae-83fe-f7fc51098b00,"Nathaniel Brown","North America",Cuba,"Raymond Bennett",6,1117.56,7.78,2024-10-31,Completed
2023-07-05,2e0e5f56-48c2-465f-b1ff-68110ed0d41d,"Julie Olson",Africa,Maldives,"Kevin Petersen",8,309.84,33.93,2023-12-11,Pending
2023-07-08,9f35b4ac-5104-437b-b56c-dc9856e98ff0,"Stephen Mcneil",Asia,Bahamas,"Christopher Gonzalez",5,2002.45,35.54,2024-11-15,Pending
2024-01-06,a0355a33-e09d-4d56-a9e9-2b8f3a2c6c2c,"Don Hanson",Europe,"Western Sahara","Tiffany Alexander",4,1479.44,5.63,2022-05-20,Pending
2022-06-20,33e45ca7-db62-46af-b1e7-3af4270a868e,"Carmen Mendoza",Australia,Eritrea,"Ruben Fuller",5,1285.55,43.9,2022-12-08,Completed
2022-09-06,7e76d70f-00b5-4992-ba00-99f3670c5fa4,"Michael Boone",Africa,"Bosnia and Herzegovina","Heather Barber",6,391.74,36.78,2023-07-04,Completed
2022-04-13,11044674-0007-4a28-a007-6486d21fb1d2,"Jennifer Medina",Australia,"Cocos (Keeling) Islands","Oscar Hill",4,1714.6,27.81,2023-10-22,Canceled
2024-02-03,1068979e-4e34-4cb8-a825-19c9c6e9e831,"Jasmin Pope","North America",Iceland,"Melanie Brown",4,1962.52,2.97,2023-08-29,Refunded
2024-03-09,0dd0d959-2e36-4175-8998-f27390197eed,"Christopher Collins",Australia,Pakistan,"David James",3,1233.33,4.61,2023-03-24,Completed
2024-01-24,6d688101-c50b-4c43-9fb5-f8061199a6b5,"Ronald Bowman",Europe,Algeria,"Thomas Gray",10,2207.1,7.31,2022-04-05,Pending
2022-06-16,afcd4129-ef49-435a-9ff4-d5bfcbeb8b13,"Derek Rogers",Africa,"Hong Kong","Joseph Gonzalez",5,1207.2,37.08,2023-04-12,Pending
2022-08-03,0e2a00d6-daa0-4646-8292-6501a54b9029,"Richard Juarez","North America",Tonga,"Peter Harrell",2,519.24,5.63,2024-10-31,Refunded
2023-08-01,80716909-5758-4d01-a8f3-79aac986334e,"Rhonda Simon",Australia,Guadeloupe,"Megan Horton",10,3362.8,11.98,2023-02-07,Refunded
2024-12-02,80716909-5758-4d01-a8f3-79aac986334e,"Rhonda Simon",Australia,Guadeloupe,"Alyssa Cook",3,364.56,38.76,2023-02-07,Pending
2022-05-10,3be78d86-4725-40dc-abe8-86186c3c8d6a,"Michael Morton",Australia,"Libyan Arab Jamahiriya","Karen Sims",9,4203.99,15.53,2024-01-02,Pending
2022-04-21,3be78d86-4725-40dc-abe8-86186c3c8d6a,"Michael Morton",Australia,"Libyan Arab Jamahiriya","Nancy Schroeder",9,2713.77,7.17,2024-01-02,Pending
2024-08-17,f911698f-0300-47a8-8222-758aee2b372d,"Sarah Graves",Africa,Senegal,"Katie Walters",4,786.04,19.42,2022-11-07,Canceled
2022-03-05,8303a293-6a27-46f0-8c74-df241b79918b,"Ryan Howard",Africa,Nicaragua,"Eric Jordan",2,745.96,9.78,2024-07-15,Pending
2023-09-10,8303a293-6a27-46f0-8c74-df241b79918b,"Ryan Howard",Africa,Nicaragua,"Scott Davis Jr.",9,3722.67,37.01,2024-07-15,Canceled
2023-09-09,278c810b-3684-4b2e-a78b-6c7c39cc0557,"Chloe Haney",Europe,"Russian Federation","Amanda Melendez",4,1877.16,18.17,2024-04-16,Pending
2023-08-18,278c810b-3684-4b2e-a78b-6c7c39cc0557,"Chloe Haney",Europe,"Russian Federation","Deborah Griffin",9,1569.42,6.39,2024-04-16,Canceled
2024-05-04,275d8ce4-089c-4b4f-b852-0ba6032bc552,"Robert Shepard",Europe,Mongolia,"Joseph Dickson",10,3803.6,5.83,2022-05-31,Canceled
2024-03-25,f972cdf4-b2f8-410f-a9a8-939930171271,"Angel Anderson","North America",Bulgaria,"Rodney Gonzalez",6,2112.18,23.45,2022-05-23,Canceled
2025-02-04,68ae7f7c-4ca3-4ef0-84a5-37455331bb94,"Jonathan Chambers",Asia,Jordan,"Cindy Weeks",1,132.2,10.79,2024-04-02,Canceled
2023-08-26,8794659d-56c0-4260-94e5-4b4198fc1925,"Scott Johnson","South America","Czech Republic","Patricia Valencia",8,3929.36,42.17,2023-11-14,Refunded
2024-12-09,8794659d-56c0-4260-94e5-4b4198fc1925,"Scott Johnson","South America","Czech Republic","Olivia Ellis",5,2403,38.28,2023-11-14,Canceled
2022-11-16,338acfdf-8784-4017-bc58-7b738bfd87e2,"Marvin Jackson","South America",Jamaica,"Sharon Garcia",4,1970.16,20.4,2023-04-27,Refunded
2023-02-25,c67132fc-a4d6-4dab-9ec6-7ef3431c42f9,"Emily Gross",Africa,Malaysia,"Samantha Walters",8,2733.6,41.86,2024-09-08,Refunded
2024-05-30,80996637-61a6-49cf-b4e2-2621bfb3d20f,"Elizabeth Hammond",Asia,Benin,"Jose Garcia",3,1443.24,10.41,2024-11-18,Refunded
2023-04-18,fc351b01-dc1b-4f32-8a6a-b4b2646725c9,"Justin Lynch",Asia,Bermuda,"Danielle Sanchez",10,1883.9,31.72,2022-12-23,Completed
2024-01-12,65dae026-1942-490b-a7e1-45683b465c5e,"Felicia Lang","South America",Belarus,"Mikayla Tapia",10,4264.3,24.7,2023-05-29,Refunded
2023-12-24,9bf43eb6-88f8-4bbc-a634-f0894a32c93a,"Dr. Tasha Mccarty",Asia,Ukraine,"Jennifer Ellison",4,1879.44,13.5,2022-07-12,Completed
2023-10-23,1415ebff-c7c5-427b-911c-6f38429ddea3,"John Warren",Africa,Bahrain,"Jorge Richard MD",7,2874.55,45.59,2023-06-28,Completed
2023-01-21,1415ebff-c7c5-427b-911c-6f38429ddea3,"John Warren",Africa,Bahrain,"Sharon Gregory",8,2182.24,32.84,2023-06-28,Completed
2024-12-30,fbc20b52-2195-459b-99dc-a868dd5f48bb,"Teresa Reese",Australia,Bulgaria,"Angela Jackson",9,2989.44,25.93,2023-10-09,Pending
2023-01-22,43dfcd74-4464-48ca-b1d8-ed3a822042af,"Darrell Rodgers",Europe,Indonesia,"Christina Hoffman",1,284.37,41.87,2024-08-03,Pending
2022-05-16,8af16fb2-86b7-4783-8be6-633f1979465a,"Ronald Hughes",Asia,Croatia,"Bruce Beck",6,2574.54,24.57,2024-07-19,Canceled
2022-10-29,83787d26-d67c-45ce-8f93-93ec44bdc7a2,"Andrew Matthews","North America",Switzerland,"Joshua Miller",8,411.52,14.38,2024-04-20,Refunded
2023-04-22,97058d26-2e1e-4b9f-b9f6-05713111121d,"Robert Riddle",Africa,Sudan,"Melissa Rosario",9,3666.6,48.65,2022-04-07,Pending
